Date,Product,Quantity,Price,Store
2023-01-13,Samsung Galaxy,13,5.26,Store A
2023-02-25,Google Pixel,12,10.73,Store A
2023-03-15,OnePlus,7,15.26,Store B
2023-02-01,OnePlus,9,18.02,Store A
2023-03-28,Google Pixel,12,11.8,Store B
2023-01-29,OnePlus,15,17.37,Store C
2023-01-15,Google Pixel,7,10.3,Store B
2023-01-31,Google Pixel,3,15.76,Store C
2023-02-16,Samsung Galaxy,13,15.49,Store B
2023-01-21,Samsung Galaxy,12,18.56,Store C
2023-01-31,Samsung Galaxy,10,5.75,Store C
2023-03-08,Samsung Galaxy,14,18.85,Store C
2023-02-15,Google Pixel,11,14.22,Store B
2023-03-06,iPhone,20,5.73,Store B
2023-03-20,OnePlus,20,7.97,Store B
2023-02-07,Samsung Galaxy,11,5.54,Store A
2023-03-07,Google Pixel,17,13.85,Store A
2023-02-13,iPhone,13,15.98,Store A
2023-01-26,iPhone,17,11.77,Store A
2023-01-12,iPhone,1,11.93,Store C
2023-02-03,OnePlus,20,18.11,Store A
2023-03-04,iPhone,16,19.83,Store B
2023-02-20,OnePlus,12,13.63,Store B
2023-03-14,OnePlus,4,6.07,Store C
2023-03-10,Samsung Galaxy,1,8.78,Store C
2023-03-04,OnePlus,16,7.94,Store A
2023-03-30,OnePlus,13,12.43,Store B
2023-03-29,Google Pixel,2,9.55,Store A
2023-01-03,Google Pixel,5,8.07,Store B
2023-03-20,iPhone,7,6.85,Store C
2023-02-01,iPhone,7,5.93,Store B
2023-01-08,iPhone,20,7.85,Store C
2023-02-26,iPhone,19,5.94,Store B
2023-01-31,Google Pixel,8,7.86,Store C
2023-03-26,Google Pixel,19,17.32,Store C
2023-02-13,iPhone,3,13.51,Store B
2023-02-27,Samsung Galaxy,15,16.73,Store C
2023-02-18,Samsung Galaxy,10,10.11,Store A
2023-01-12,Google Pixel,7,7.42,Store C
2023-02-27,OnePlus,11,6.96,Store B
2023-03-09,Samsung Galaxy,17,6.6,Store B
2023-03-06,Samsung Galaxy,12,5.46,Store B
2023-03-03,Google Pixel,7,7.53,Store B
2023-01-02,Samsung Galaxy,9,9.08,Store A
2023-03-15,Google Pixel,13,13.43,Store C
2023-02-10,Google Pixel,19,5.04,Store B
2023-01-12,Samsung Galaxy,15,8.27,Store A
2023-02-13,OnePlus,9,14.38,Store B
2023-02-20,Google Pixel,2,17.61,Store C
2023-01-12,Google Pixel,2,9.9,Store C
2023-01-09,Samsung Galaxy,9,5.26,Store A
2023-01-29,Samsung Galaxy,10,14.51,Store C
2023-01-25,OnePlus,2,15.8,Store A
2023-03-01,iPhone,1,7.93,Store C
2023-02-23,iPhone,14,13.84,Store C
2023-03-14,Google Pixel,1,7.08,Store A
2023-01-18,Google Pixel,2,15.37,Store C
2023-03-29,Google Pixel,4,19.55,Store B
2023-01-03,iPhone,20,5.33,Store C
2023-02-04,Google Pixel,19,13.2,Store C
2023-02-15,OnePlus,6,14.42,Store B
2023-02-03,OnePlus,1,12.01,Store C
2023-01-31,OnePlus,8,10.19,Store C
2023-03-20,OnePlus,17,8.63,Store B
2023-02-15,OnePlus,11,15.61,Store B
2023-02-01,Google Pixel,1,18.28,Store A
2023-03-04,Samsung Galaxy,19,16.3,Store C
2023-03-08,Samsung Galaxy,18,12.94,Store B
2023-02-26,Samsung Galaxy,2,7.68,Store B
2023-02-15,Google Pixel,7,5.45,Store A
2023-01-01,iPhone,16,13.5,Store B
2023-02-28,Samsung Galaxy,12,17.07,Store A
2023-03-16,OnePlus,4,14.7,Store C
2023-03-31,Google Pixel,8,13.77,Store A
2023-01-06,iPhone,13,19.43,Store C
2023-02-11,OnePlus,14,18.06,Store C
2023-02-06,Samsung Galaxy,10,16.05,Store B
2023-03-19,Google Pixel,1,18.91,Store C
2023-03-30,OnePlus,16,11.37,Store B
2023-02-27,iPhone,14,10.06,Store A
2023-03-24,OnePlus,15,9.36,Store A
2023-03-12,iPhone,16,8.1,Store B
2023-02-23,iPhone,14,16.72,Store B
2023-03-14,Google Pixel,3,16.19,Store A
2023-03-05,Samsung Galaxy,11,5.12,Store B
2023-02-25,Samsung Galaxy,12,13.59,Store C
2023-03-21,Google Pixel,6,14.56,Store C
2023-03-25,Samsung Galaxy,5,8.87,Store B
2023-02-06,Samsung Galaxy,10,10.35,Store C
2023-03-26,Samsung Galaxy,6,16.37,Store C
2023-02-11,Google Pixel,9,14.25,Store A
2023-03-26,OnePlus,4,10.46,Store A
2023-01-10,OnePlus,19,5.55,Store C
2023-01-11,OnePlus,17,13.61,Store B
2023-01-08,Samsung Galaxy,17,16.09,Store B
2023-03-22,OnePlus,7,11.13,Store A
2023-01-24,Samsung Galaxy,20,19.42,Store B
2023-02-06,Samsung Galaxy,12,15.51,Store A
2023-03-03,Samsung Galaxy,8,16.18,Store B
2023-01-26,iPhone,3,19.08,Store A
2023-01-03,iPhone,4,12.52,Store B
2023-03-27,Google Pixel,17,19.58,Store C
2023-03-26,iPhone,8,14.19,Store C
2023-03-12,OnePlus,1,11.89,Store A
2023-03-01,OnePlus,19,8.04,Store A
2023-02-27,OnePlus,8,6.97,Store A
2023-02-18,iPhone,8,5.39,Store C
2023-02-17,OnePlus,10,8.72,Store A
2023-01-23,iPhone,17,11.23,Store B
2023-03-26,Google Pixel,3,11.04,Store A
2023-02-09,iPhone,20,19.09,Store A
2023-03-04,Samsung Galaxy,9,11.48,Store B
2023-03-08,Samsung Galaxy,15,11.04,Store C
2023-02-01,Samsung Galaxy,18,12.35,Store B
2023-01-17,OnePlus,3,10.76,Store C
2023-01-12,OnePlus,7,15.98,Store A
2023-03-23,Google Pixel,3,9.37,Store B
2023-03-24,Google Pixel,3,11.04,Store B
2023-03-17,iPhone,18,9.48,Store B
2023-03-07,Google Pixel,6,13.35,Store A
2023-01-14,Google Pixel,6,7.86,Store B
2023-01-30,Google Pixel,14,5.93,Store A
2023-02-12,OnePlus,7,9.47,Store A
2023-03-12,Samsung Galaxy,10,7.36,Store C
2023-03-25,Google Pixel,11,14.58,Store A
2023-03-13,iPhone,19,17.79,Store C
2023-02-16,Google Pixel,17,10.52,Store C
2023-01-14,Google Pixel,16,12.95,Store B
2023-03-23,iPhone,11,17.88,Store B
2023-02-25,Samsung Galaxy,19,15.22,Store A
2023-03-08,iPhone,9,17.6,Store B
2023-01-15,OnePlus,3,19.58,Store B
2023-01-17,Google Pixel,16,10.78,Store B
2023-02-10,OnePlus,7,19.03,Store C
2023-01-03,OnePlus,1,19.26,Store C
2023-01-28,OnePlus,13,11.75,Store A
2023-02-07,iPhone,4,5.7,Store B
2023-01-08,Google Pixel,13,9.11,Store C
2023-01-28,OnePlus,2,14.29,Store B
2023-02-07,Google Pixel,17,13.46,Store A
2023-03-15,OnePlus,9,19.28,Store C
2023-03-19,Samsung Galaxy,9,16.04,Store B
2023-02-15,Samsung Galaxy,19,16.38,Store C
2023-02-06,OnePlus,5,16.11,Store C
2023-02-10,iPhone,19,15.75,Store A
2023-01-30,iPhone,7,18.97,Store A
2023-02-28,OnePlus,17,16.98,Store A
2023-02-09,Google Pixel,18,13.13,Store B
2023-03-31,Samsung Galaxy,16,7.68,Store B
2023-03-30,iPhone,11,10.57,Store A
2023-02-08,Google Pixel,9,10.32,Store C
2023-02-01,Google Pixel,19,11.21,Store C
2023-02-15,Google Pixel,1,15.29,Store B
2023-01-08,OnePlus,20,12.64,Store A
2023-02-27,Google Pixel,5,15.34,Store A
2023-02-04,Google Pixel,5,12.92,Store B
2023-03-06,Samsung Galaxy,1,16.47,Store B
2023-02-03,Google Pixel,12,5.77,Store B
2023-03-18,Google Pixel,16,6.04,Store C
2023-01-10,iPhone,10,9.08,Store B
2023-02-13,Samsung Galaxy,13,14.92,Store C
2023-02-11,Google Pixel,20,8.97,Store B
2023-02-24,OnePlus,3,14.44,Store A
2023-01-04,OnePlus,11,5.08,Store C
2023-01-18,iPhone,7,18.54,Store A
2023-02-01,OnePlus,16,11.89,Store B
2023-03-01,OnePlus,5,8.44,Store A
2023-03-29,Google Pixel,15,7.63,Store B
2023-02-26,iPhone,12,5.41,Store A
2023-02-26,OnePlus,7,16.45,Store B
2023-02-13,Samsung Galaxy,6,7.27,Store A
2023-01-25,Samsung Galaxy,2,10.35,Store C
2023-03-30,Google Pixel,15,6.6,Store C
2023-02-26,OnePlus,11,14.93,Store C
2023-03-05,iPhone,7,6.05,Store A
2023-01-07,Google Pixel,16,6.56,Store A
2023-01-25,iPhone,18,9.32,Store A
2023-03-19,iPhone,9,18.53,Store A
2023-01-04,OnePlus,20,10.37,Store B
2023-01-21,Samsung Galaxy,20,14.75,Store C
2023-02-25,Google Pixel,18,18.19,Store B
2023-02-16,Google Pixel,12,11.88,Store A
2023-01-23,Samsung Galaxy,17,14.54,Store B
2023-03-20,OnePlus,3,9.06,Store B
2023-01-14,Google Pixel,18,6.73,Store B
2023-01-25,Samsung Galaxy,5,14.05,Store C
2023-03-17,Google Pixel,14,15.98,Store A
2023-03-23,Google Pixel,8,7.88,Store A
2023-02-15,OnePlus,8,18.8,Store C
2023-01-08,Samsung Galaxy,17,15.73,Store C
2023-03-07,Google Pixel,13,14.31,Store C
2023-01-05,iPhone,9,18.24,Store C
2023-03-05,Samsung Galaxy,8,12.7,Store A
2023-03-24,Samsung Galaxy,20,5.01,Store A
2023-02-03,iPhone,9,11.17,Store A
2023-01-05,Google Pixel,17,17.26,Store B
2023-02-06,Google Pixel,12,18.1,Store C
2023-01-08,iPhone,19,8.14,Store A
2023-02-03,Google Pixel,15,19.75,Store A
2023-03-27,OnePlus,16,14.83,Store B
2023-01-17,Samsung Galaxy,7,5.21,Store A
2023-02-17,OnePlus,5,7.99,Store C
2023-02-16,Google Pixel,12,8.75,Store B
2023-01-17,OnePlus,15,18.17,Store A
2023-02-24,Samsung Galaxy,6,17.51,Store C
2023-02-02,Samsung Galaxy,17,12.69,Store A
2023-02-25,OnePlus,17,12.17,Store C
2023-03-31,Samsung Galaxy,15,5.0,Store A
2023-03-27,OnePlus,13,6.41,Store B
2023-01-30,iPhone,18,11.98,Store A
2023-03-11,OnePlus,16,19.64,Store A
2023-01-18,Google Pixel,20,19.94,Store C
2023-03-17,OnePlus,7,7.57,Store A
2023-03-12,Samsung Galaxy,15,6.64,Store A
2023-01-17,Google Pixel,5,11.54,Store C
2023-02-22,Google Pixel,13,9.37,Store B
2023-02-28,iPhone,19,18.59,Store B
2023-02-19,Samsung Galaxy,6,5.28,Store A
2023-01-16,Samsung Galaxy,10,15.36,Store A
2023-02-05,Google Pixel,15,17.54,Store C
2023-01-11,Samsung Galaxy,12,5.07,Store B
2023-03-13,Google Pixel,18,18.55,Store A
2023-01-14,OnePlus,19,5.43,Store C
2023-01-10,Google Pixel,10,8.13,Store C
2023-02-08,iPhone,18,11.03,Store B
2023-03-07,Google Pixel,15,12.6,Store C
2023-03-05,iPhone,18,14.13,Store C
2023-01-03,iPhone,14,15.99,Store B
2023-01-30,OnePlus,16,13.66,Store C
2023-01-04,iPhone,18,17.49,Store B
2023-03-06,OnePlus,11,13.97,Store C
2023-01-31,OnePlus,11,16.96,Store A
2023-03-18,iPhone,9,13.96,Store A
2023-03-19,iPhone,12,17.33,Store A
2023-01-19,OnePlus,7,6.38,Store C
2023-02-28,OnePlus,4,13.81,Store C
2023-01-06,iPhone,12,19.07,Store C
2023-02-10,iPhone,1,15.12,Store C
2023-01-26,Google Pixel,12,7.2,Store B
2023-03-02,iPhone,4,6.15,Store B
2023-01-02,Samsung Galaxy,17,19.3,Store C
2023-02-23,OnePlus,2,15.68,Store C
2023-03-28,Google Pixel,1,19.86,Store B
2023-02-25,OnePlus,15,5.18,Store C
2023-01-31,Samsung Galaxy,17,19.19,Store C
2023-02-28,iPhone,15,6.83,Store C
2023-01-25,Google Pixel,13,10.07,Store A
2023-01-18,OnePlus,1,18.92,Store C
2023-01-12,Google Pixel,9,12.99,Store C
2023-02-11,iPhone,14,13.5,Store B
2023-03-16,iPhone,15,17.82,Store C
2023-02-04,iPhone,17,16.88,Store B
2023-03-13,Google Pixel,13,13.85,Store A
2023-01-12,iPhone,18,11.68,Store C
2023-01-11,Samsung Galaxy,20,5.62,Store B
2023-02-03,iPhone,3,11.82,Store C
2023-01-26,iPhone,10,18.86,Store C
2023-03-03,OnePlus,6,15.33,Store C
2023-03-14,Google Pixel,13,16.49,Store A
2023-01-22,iPhone,18,7.4,Store C
2023-03-21,iPhone,5,18.47,Store A
2023-03-25,Google Pixel,9,13.98,Store C
2023-01-18,Google Pixel,14,7.77,Store C
2023-03-10,OnePlus,20,18.0,Store A
2023-02-20,Google Pixel,17,18.88,Store B
2023-03-30,iPhone,19,11.76,Store B
2023-02-01,iPhone,6,13.46,Store C
2023-01-26,iPhone,3,19.35,Store A
2023-01-06,iPhone,8,16.04,Store C
2023-02-18,Google Pixel,19,12.44,Store A
2023-02-07,Google Pixel,18,11.89,Store A
2023-01-15,OnePlus,2,10.39,Store C
2023-03-06,Google Pixel,17,19.05,Store A
2023-01-03,iPhone,4,10.94,Store A
2023-01-21,Google Pixel,4,9.89,Store A
2023-03-25,Samsung Galaxy,20,19.97,Store A
2023-01-19,iPhone,9,11.03,Store B
2023-01-17,Google Pixel,15,13.9,Store A
2023-01-09,OnePlus,3,16.9,Store C
2023-03-12,OnePlus,2,8.0,Store C
2023-03-05,OnePlus,1,6.51,Store C
2023-03-01,iPhone,15,8.83,Store A
2023-03-25,OnePlus,15,15.38,Store C
2023-01-26,iPhone,15,7.91,Store C
2023-03-08,iPhone,17,14.68,Store B
2023-03-13,iPhone,3,9.51,Store A
2023-03-07,OnePlus,7,17.65,Store A
2023-02-11,iPhone,16,18.36,Store A
2023-03-13,OnePlus,18,12.96,Store A
2023-01-26,OnePlus,19,6.59,Store C
2023-01-11,OnePlus,5,8.32,Store C
2023-02-16,Google Pixel,15,8.51,Store C
2023-03-02,OnePlus,15,11.96,Store C
2023-01-08,Samsung Galaxy,12,9.54,Store A
2023-03-21,iPhone,1,17.19,Store C
2023-01-30,Google Pixel,11,5.1,Store A
2023-01-26,Samsung Galaxy,2,9.89,Store A
2023-03-23,Samsung Galaxy,13,16.08,Store B
2023-03-15,Samsung Galaxy,6,10.35,Store C
2023-01-21,iPhone,10,13.17,Store C
2023-02-13,Samsung Galaxy,2,6.33,Store C
2023-03-26,Samsung Galaxy,1,16.38,Store A
2023-02-25,Samsung Galaxy,2,13.05,Store B
2023-03-31,OnePlus,1,15.19,Store C
2023-03-20,OnePlus,2,8.62,Store A
2023-03-16,OnePlus,11,7.56,Store B
2023-01-14,Google Pixel,6,17.49,Store C
2023-02-08,OnePlus,18,12.98,Store A
2023-01-14,OnePlus,2,16.88,Store A
2023-01-11,OnePlus,4,8.35,Store B
2023-02-11,OnePlus,3,7.33,Store C
2023-03-20,Samsung Galaxy,10,17.69,Store B
2023-01-27,Samsung Galaxy,17,8.37,Store B
2023-03-31,Google Pixel,12,19.97,Store B
2023-01-13,Google Pixel,13,10.78,Store A
2023-01-11,Google Pixel,7,12.71,Store C
2023-03-30,iPhone,4,11.08,Store A
2023-01-08,iPhone,6,10.89,Store A
2023-03-05,OnePlus,5,15.18,Store A
2023-03-31,OnePlus,7,16.98,Store A
2023-03-17,OnePlus,1,9.11,Store B
2023-03-29,Samsung Galaxy,6,8.03,Store A
2023-01-08,Google Pixel,9,16.22,Store C
2023-01-24,OnePlus,17,10.42,Store C
2023-03-02,OnePlus,2,5.46,Store C
2023-03-24,iPhone,19,10.9,Store B
2023-03-31,iPhone,2,18.09,Store C
2023-03-09,Samsung Galaxy,10,5.89,Store B
2023-01-13,OnePlus,14,10.61,Store B
2023-02-01,Google Pixel,3,19.51,Store C
2023-03-14,Samsung Galaxy,15,14.06,Store B
2023-03-09,OnePlus,13,15.85,Store B
2023-02-19,Google Pixel,10,17.98,Store A
2023-01-13,iPhone,16,9.71,Store C
2023-01-15,Google Pixel,10,13.18,Store A
2023-02-10,iPhone,15,12.07,Store C
2023-02-04,Google Pixel,3,13.24,Store C
2023-02-10,iPhone,11,18.78,Store C
2023-03-26,iPhone,12,16.51,Store C
2023-01-28,iPhone,8,19.02,Store C
2023-02-15,Google Pixel,4,9.13,Store C
2023-01-09,OnePlus,1,5.82,Store A
2023-02-27,Samsung Galaxy,2,12.46,Store C
2023-03-10,Google Pixel,18,15.44,Store A
2023-03-01,iPhone,3,5.75,Store C
2023-02-03,iPhone,9,19.83,Store B
2023-01-31,OnePlus,8,14.71,Store A
2023-03-03,iPhone,2,7.36,Store C
2023-01-01,Samsung Galaxy,13,14.85,Store C
2023-03-31,Samsung Galaxy,18,6.3,Store A
2023-02-08,Google Pixel,18,8.71,Store B
2023-01-21,Google Pixel,18,12.67,Store A
2023-03-26,OnePlus,3,15.0,Store A
2023-02-12,Google Pixel,4,12.59,Store B
2023-02-09,OnePlus,12,13.43,Store B
2023-02-28,Google Pixel,1,13.11,Store A
2023-01-14,iPhone,9,6.93,Store A
2023-03-02,Samsung Galaxy,10,8.76,Store C
2023-03-10,iPhone,17,10.96,Store C
2023-01-13,Samsung Galaxy,19,5.37,Store B
2023-01-03,OnePlus,7,11.9,Store C
2023-01-28,iPhone,3,8.06,Store A
2023-02-10,iPhone,12,12.77,Store A
2023-02-13,Google Pixel,12,16.7,Store A
2023-01-18,OnePlus,5,5.66,Store B
2023-02-07,Samsung Galaxy,1,7.36,Store C
2023-02-15,OnePlus,20,16.14,Store C
2023-03-18,OnePlus,19,18.01,Store B
2023-01-11,iPhone,3,10.94,Store A
2023-01-15,Samsung Galaxy,4,14.43,Store A
2023-03-05,Samsung Galaxy,10,17.18,Store C
2023-02-26,Samsung Galaxy,13,14.3,Store A
2023-01-25,iPhone,2,17.5,Store A
2023-02-09,OnePlus,20,9.39,Store C
2023-02-07,Google Pixel,14,12.4,Store C
2023-01-06,OnePlus,7,5.8,Store C
2023-03-26,Google Pixel,19,17.21,Store C
2023-01-31,OnePlus,14,6.91,Store A
2023-02-23,iPhone,7,14.67,Store C
2023-03-01,Samsung Galaxy,13,8.5,Store A
2023-02-07,iPhone,5,11.32,Store A
2023-01-05,Google Pixel,2,14.51,Store A
2023-02-13,OnePlus,1,7.46,Store B
2023-01-05,Samsung Galaxy,5,13.05,Store C
2023-01-27,OnePlus,5,14.08,Store C
2023-02-07,Samsung Galaxy,13,15.31,Store B
2023-02-20,Google Pixel,14,11.2,Store C
2023-03-09,Samsung Galaxy,3,16.8,Store B
2023-01-02,Samsung Galaxy,16,17.85,Store A
2023-03-10,Google Pixel,2,9.13,Store A
2023-02-01,iPhone,13,14.08,Store C
2023-03-30,OnePlus,17,10.21,Store A
2023-01-10,OnePlus,17,13.61,Store A
2023-01-06,OnePlus,19,8.22,Store B
2023-01-24,OnePlus,20,7.96,Store A
2023-01-25,Google Pixel,3,14.12,Store C
2023-01-06,iPhone,13,19.98,Store B
2023-03-27,OnePlus,12,6.99,Store B
2023-03-23,OnePlus,4,8.11,Store B
2023-02-05,Samsung Galaxy,8,8.22,Store B
2023-02-14,OnePlus,11,9.02,Store C
2023-02-17,Samsung Galaxy,8,14.66,Store B
2023-03-27,Google Pixel,7,6.88,Store C
2023-01-23,iPhone,8,5.16,Store C
2023-03-29,iPhone,3,10.02,Store C
2023-02-15,Google Pixel,14,17.96,Store A
2023-03-27,Samsung Galaxy,2,14.01,Store A
2023-01-20,iPhone,15,8.53,Store C
2023-03-06,Samsung Galaxy,4,18.23,Store A
2023-03-03,Samsung Galaxy,18,13.8,Store A
2023-02-11,OnePlus,20,17.71,Store C
2023-03-22,iPhone,11,18.82,Store C
2023-01-07,iPhone,4,17.22,Store B
2023-01-23,iPhone,8,14.84,Store C
2023-01-10,Samsung Galaxy,3,13.54,Store C
2023-02-01,Samsung Galaxy,5,10.04,Store B
2023-02-15,Google Pixel,10,5.14,Store A
2023-03-20,Samsung Galaxy,2,9.17,Store A
2023-02-11,Samsung Galaxy,4,10.19,Store C
2023-02-09,iPhone,5,9.2,Store B
2023-03-06,Google Pixel,1,12.56,Store C
2023-02-10,OnePlus,8,9.76,Store A
2023-02-27,Google Pixel,10,14.18,Store B
2023-01-17,OnePlus,9,17.05,Store A
2023-03-07,OnePlus,3,11.09,Store C
2023-01-07,iPhone,9,15.42,Store B
2023-03-23,Samsung Galaxy,14,5.33,Store A
2023-03-31,OnePlus,8,7.01,Store C
2023-03-08,OnePlus,15,14.42,Store A
2023-01-30,Samsung Galaxy,11,16.83,Store C
2023-02-03,iPhone,6,15.99,Store B
2023-03-04,iPhone,11,5.46,Store C
2023-01-15,iPhone,17,7.8,Store C
2023-03-08,iPhone,16,12.41,Store B
2023-03-30,Google Pixel,17,16.77,Store B
2023-01-21,OnePlus,6,14.62,Store C
2023-01-13,OnePlus,4,14.0,Store A
2023-02-05,iPhone,15,10.53,Store B
2023-03-31,iPhone,8,14.36,Store B
2023-01-29,OnePlus,5,12.62,Store B
2023-01-24,OnePlus,17,12.2,Store B
2023-01-15,Samsung Galaxy,2,6.42,Store A
2023-02-12,Google Pixel,12,15.98,Store B
2023-02-07,Google Pixel,18,15.82,Store B
2023-01-27,Google Pixel,7,13.5,Store C
2023-03-09,Samsung Galaxy,4,8.54,Store C
2023-03-20,Samsung Galaxy,17,8.29,Store C
2023-02-04,Google Pixel,19,6.01,Store B
2023-03-28,iPhone,15,14.09,Store C
2023-01-08,Google Pixel,8,13.4,Store A
2023-02-14,Google Pixel,20,14.62,Store A
2023-01-09,OnePlus,10,8.1,Store C
2023-02-25,iPhone,20,9.72,Store C
2023-03-27,Samsung Galaxy,8,5.11,Store C
2023-03-16,OnePlus,3,18.26,Store A
2023-02-28,OnePlus,13,17.63,Store B
2023-01-09,iPhone,15,10.19,Store A
2023-01-14,Samsung Galaxy,11,15.39,Store C
2023-02-28,Google Pixel,20,11.08,Store B
2023-03-08,iPhone,7,17.3,Store A
2023-01-10,iPhone,15,18.75,Store A
2023-01-03,OnePlus,5,18.6,Store B
2023-01-04,OnePlus,10,16.18,Store B
2023-01-22,iPhone,20,16.68,Store C
2023-02-06,OnePlus,4,9.12,Store B
2023-02-05,Google Pixel,7,16.17,Store B
2023-02-03,OnePlus,13,8.17,Store A
2023-01-29,Samsung Galaxy,5,10.65,Store A
2023-01-02,iPhone,5,10.94,Store B
2023-03-29,OnePlus,6,10.28,Store B
2023-02-10,Samsung Galaxy,9,5.12,Store B
2023-02-17,iPhone,12,6.98,Store C
2023-02-05,iPhone,14,11.71,Store B
2023-02-01,OnePlus,11,19.54,Store C
2023-02-12,Samsung Galaxy,3,13.33,Store B
2023-01-23,OnePlus,15,8.37,Store C
2023-02-13,Google Pixel,17,15.6,Store A
2023-03-29,Google Pixel,9,13.45,Store C
2023-01-01,iPhone,6,18.73,Store C
2023-01-19,Samsung Galaxy,16,6.25,Store C
2023-02-27,OnePlus,19,16.76,Store C
2023-02-12,Samsung Galaxy,2,18.53,Store C
2023-03-28,OnePlus,1,8.54,Store A
2023-03-22,OnePlus,9,14.45,Store C
2023-02-10,Samsung Galaxy,8,17.27,Store C
2023-01-05,Samsung Galaxy,7,12.96,Store A
2023-02-19,OnePlus,13,16.36,Store B
2023-03-25,iPhone,20,5.06,Store B
2023-03-08,Samsung Galaxy,15,16.2,Store B
2023-02-18,Samsung Galaxy,6,11.57,Store A
2023-02-05,iPhone,2,5.94,Store A
2023-03-07,Samsung Galaxy,18,5.59,Store C
2023-03-21,OnePlus,9,19.35,Store C
2023-01-11,Samsung Galaxy,1,12.16,Store A
2023-01-01,OnePlus,20,13.07,Store B
2023-02-01,Google Pixel,12,10.43,Store C
2023-03-21,Google Pixel,20,6.35,Store A
2023-02-03,Samsung Galaxy,17,11.82,Store C
2023-02-24,OnePlus,9,15.33,Store C
2023-03-15,iPhone,6,16.82,Store C
2023-02-10,iPhone,17,19.55,Store C
2023-02-03,Samsung Galaxy,10,16.27,Store B
2023-01-09,iPhone,17,12.0,Store C
2023-02-13,iPhone,7,16.58,Store B
2023-03-28,OnePlus,7,5.11,Store A
2023-03-11,OnePlus,4,10.58,Store B
2023-01-17,Samsung Galaxy,2,13.56,Store B
2023-03-04,Google Pixel,7,6.96,Store C
2023-03-16,Google Pixel,9,10.25,Store B
2023-02-14,iPhone,2,17.19,Store B
2023-02-14,OnePlus,19,5.98,Store C
2023-01-09,Samsung Galaxy,17,8.61,Store C
2023-01-02,iPhone,10,18.64,Store B
2023-03-17,Google Pixel,20,8.67,Store A
2023-01-05,iPhone,8,8.71,Store C
2023-03-19,iPhone,11,14.53,Store A
2023-03-23,Samsung Galaxy,12,7.17,Store B
2023-01-04,iPhone,14,8.31,Store B
2023-03-01,OnePlus,11,19.51,Store C
2023-02-06,OnePlus,10,5.2,Store B
2023-03-06,Google Pixel,9,19.38,Store C
2023-02-26,Google Pixel,5,17.26,Store C
2023-02-01,OnePlus,6,10.14,Store C
2023-01-16,iPhone,15,18.45,Store A
2023-01-05,Samsung Galaxy,6,19.98,Store B
2023-01-23,OnePlus,2,5.4,Store C
2023-02-04,Google Pixel,5,13.88,Store B
2023-01-03,iPhone,20,10.8,Store A
2023-02-23,iPhone,16,19.33,Store C
2023-02-19,Samsung Galaxy,5,18.37,Store C
2023-03-01,OnePlus,5,11.44,Store A
2023-03-19,OnePlus,13,14.61,Store C
2023-02-17,iPhone,18,5.12,Store C
2023-01-27,Samsung Galaxy,14,10.5,Store C
2023-02-21,OnePlus,12,17.99,Store C
2023-03-14,Google Pixel,5,11.14,Store A
2023-03-04,iPhone,2,19.34,Store B
2023-02-04,Samsung Galaxy,20,13.08,Store A
2023-03-26,iPhone,3,11.09,Store C
2023-03-13,Google Pixel,16,7.43,Store A
2023-02-09,Google Pixel,11,18.5,Store B
2023-03-27,Google Pixel,6,13.68,Store B
2023-02-15,OnePlus,2,9.69,Store C
2023-01-28,Google Pixel,2,19.5,Store C
2023-01-27,iPhone,1,17.24,Store B
2023-03-16,Google Pixel,3,8.15,Store C
2023-03-29,Samsung Galaxy,4,19.91,Store A
2023-03-11,Google Pixel,8,7.07,Store B
2023-03-09,OnePlus,3,17.53,Store B
2023-03-12,Samsung Galaxy,20,6.59,Store A
2023-01-02,Samsung Galaxy,4,5.18,Store A
2023-01-25,Google Pixel,5,19.98,Store C
2023-03-05,iPhone,9,12.14,Store A
2023-03-04,iPhone,15,14.21,Store A
2023-02-06,Samsung Galaxy,12,8.08,Store C
2023-03-09,iPhone,5,14.13,Store C
2023-01-17,iPhone,10,10.19,Store C
2023-02-07,OnePlus,3,6.84,Store C
2023-03-25,Samsung Galaxy,18,18.55,Store B
2023-01-29,Samsung Galaxy,3,5.03,Store C
2023-03-01,iPhone,15,12.55,Store C
2023-01-25,OnePlus,15,18.08,Store C
2023-03-04,Samsung Galaxy,15,12.0,Store C
2023-01-15,Google Pixel,11,13.22,Store B
2023-01-18,Google Pixel,11,19.74,Store C
2023-01-05,Samsung Galaxy,4,16.08,Store B
2023-03-23,iPhone,1,13.62,Store A
2023-02-10,Samsung Galaxy,3,19.3,Store A
2023-01-12,Samsung Galaxy,6,16.76,Store B
2023-01-24,OnePlus,8,11.06,Store A
2023-03-22,Google Pixel,17,14.74,Store C
2023-02-12,OnePlus,19,17.92,Store A
2023-02-21,iPhone,2,17.54,Store C
2023-01-08,Google Pixel,15,9.9,Store C
2023-03-01,Samsung Galaxy,3,18.15,Store B
2023-01-15,OnePlus,16,5.5,Store A
2023-01-01,iPhone,6,19.16,Store A
2023-02-26,Google Pixel,13,10.22,Store C
2023-03-31,OnePlus,7,16.56,Store C
2023-01-01,Google Pixel,4,10.21,Store B
2023-03-18,iPhone,12,10.1,Store B
2023-01-04,iPhone,4,16.37,Store A
2023-03-17,Samsung Galaxy,14,15.91,Store C
2023-01-29,OnePlus,11,14.47,Store A
